year,round,quota,college_name,college_state,course,category,gender,pwd_flag,domicile_state,seat_type,opening_rank,closing_rank,opening_score,closing_score,source_file
2024,1,AIQ,Mysore Medical College,KA,MBBS,SC,ANY,0,,AIQ,15198,20125,,,curated_v1
2024,1,AIQ,Mysore Medical College,KA,MBBS,ST,ANY,0,,AIQ,29495,38334,,,curated_v1
2024,2,AIQ,Mysore Medical College,KA,MBBS,UR,ANY,0,,AIQ,4411,5654,,,curated_v1
2024,2,AIQ,Mysore Medical College,KA,MBBS,EWS,ANY,0,,AIQ,4842,6332,,,curated_v1
2024,2,AIQ,Mysore Medical College,KA,MBBS,OBC,ANY,0,,AIQ,6636,8198,,,curated_v1
2024,2,AIQ,Mysore Medical College,KA,MBBS,SC,ANY,0,,AIQ,17977,23747,,,curated_v1
2024,2,AIQ,Mysore Medical College,KA,MBBS,ST,ANY,0,,AIQ,37356,45234,,,curated_v1
2021,1,STATE,Mysore Medical College,KA,MBBS,UR,ANY,0,KA,SQ,10144,12954,,,curated_v1
2021,1,STATE,Mysore Medical College,KA,MBBS,EWS,ANY,0,KA,SQ,9031,14508,,,curated_v1
2021,1,STATE,Mysore Medical College,KA,MBBS,OBC,ANY,0,KA,SQ,12655,18783,,,curated_v1
2021,1,STATE,Mysore Medical College,KA,MBBS,SC,ANY,0,KA,SQ,42811,54407,,,curated_v1
2021,1,STATE,Mysore Medical College,KA,MBBS,ST,ANY,0,KA,SQ,66730,103634,,,curated_v1
2021,2,STATE,Mysore Medical College,KA,MBBS,UR,ANY,0,KA,SQ,9676,15286,,,curated_v1
2021,2,STATE,Mysore Medical College,KA,MBBS,EWS,ANY,0,KA,SQ,12580,17120,,,curated_v1
2021,2,STATE,Mysore Medical College,KA,MBBS,OBC,ANY,0,KA,SQ,18681,22164,,,curated_v1
2021,2,STATE,Mysore Medical College,KA,MBBS,SC,ANY,0,KA,SQ,47040,64201,,,curated_v1
2021,2,STATE,Mysore Medical College,KA,MBBS,ST,ANY,0,KA,SQ,101299,122288,,,curated_v1
2022,1,STATE,Mysore Medical College,KA,MBBS,UR,ANY,0,KA,SQ,9848,12195,,,curated_v1
2022,1,STATE,Mysore Medical College,KA,MBBS,EWS,ANY,0,KA,SQ,9072,13658,,,curated_v1
2022,1,STATE,Mysore Medical College,KA,MBBS,OBC,ANY,0,KA,SQ,14254,17682,,,curated_v1
2022,1,STATE,Mysore Medical College,KA,MBBS,SC,ANY,0,KA,SQ,36901,51219,,,curated_v1
2022,1,STATE,Mysore Medical College,KA,MBBS,ST,ANY,0,KA,SQ,78206,97560,,,curated_v1
2022,2,STATE,Mysore Medical College,KA,MBBS,UR,ANY,0,KA,SQ,11319,14390,,,curated_v1
2022,2,STATE,Mysore Medical College,KA,MBBS,EWS,ANY,0,KA,SQ,11034,16117,,,curated_v1
2022,2,STATE,Mysore Medical College,KA,MBBS,OBC,ANY,0,KA,SQ,13119,20865,,,curated_v1
2022,2,STATE,Mysore Medical College,KA,MBBS,SC,ANY,0,KA,SQ,50811,60438,,,curated_v1
2022,2,STATE,Mysore Medical College,KA,MBBS,ST,ANY,0,KA,SQ,73123,115121,,,curated_v1
2023,1,STATE,Mysore Medical College,KA,MBBS,UR,ANY,0,KA,SQ,10512,12491,,,curated_v1
2023,1,STATE,Mysore Medical College,KA,MBBS,EWS,ANY,0,KA,SQ,11402,13990,,,curated_v1
2023,1,STATE,Mysore Medical College,KA,MBBS,OBC,ANY,0,KA,SQ,14147,18113,,,curated_v1
2023,1,STATE,Mysore Medical College,KA,MBBS,SC,ANY,0,KA,SQ,44332,52465,,,curated_v1
2023,1,STATE,Mysore Medical College,KA,MBBS,ST,ANY,0,KA,SQ,84126,99934,,,curated_v1
2023,2,STATE,Mysore Medical College,KA,MBBS,UR,ANY,0,KA,SQ,11808,14740,,,curated_v1
2023,2,STATE,Mysore Medical College,KA,MBBS,EWS,ANY,0,KA,SQ,11415,16509,,,curated_v1
2023,2,STATE,Mysore Medical College,KA,MBBS,OBC,ANY,0,KA,SQ,17048,21373,,,curated_v1
2023,2,STATE,Mysore Medical College,KA,MBBS,SC,ANY,0,KA,SQ,37360,61909,,,curated_v1
2023,2,STATE,Mysore Medical College,KA,MBBS,ST,ANY,0,KA,SQ,86572,117923,,,curated_v1
2024,1,STATE,Mysore Medical College,KA,MBBS,UR,ANY,0,KA,SQ,9138,12804,,,curated_v1
2024,1,STATE,Mysore Medical College,KA,MBBS,EWS,ANY,0,KA,SQ,11016,14340,,,curated_v1
2024,1,STATE,Mysore Medical College,KA,MBBS,OBC,ANY,0,KA,SQ,14259,18565,,,curated_v1
2024,1,STATE,Mysore Medical College,KA,MBBS,SC,ANY,0,KA,SQ,40124,53776,,,curated_v1
2024,1,STATE,Mysore Medical College,KA,MBBS,ST,ANY,0,KA,SQ,82519,102432,,,curated_v1
2024,2,STATE,Mysore Medical College,KA,MBBS,UR,ANY,0,KA,SQ,12616,15108,,,curated_v1
2024,2,STATE,Mysore Medical College,KA,MBBS,EWS,ANY,0,KA,SQ,10610,16921,,,curated_v1
2024,2,STATE,Mysore Medical College,KA,MBBS,OBC,ANY,0,KA,SQ,14424,21907,,,curated_v1
2024,2,STATE,Mysore Medical College,KA,MBBS,SC,ANY,0,KA,SQ,38470,63456,,,curated_v1
2024,2,STATE,Mysore Medical College,KA,MBBS,ST,ANY,0,KA,SQ,99241,120870,,,curated_v1
2021,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,UR,ANY,0,,AIQ,5595,6943,,,curated_v1
2021,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,EWS,ANY,0,,AIQ,6433,7776,,,curated_v1
2021,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,OBC,ANY,0,,AIQ,6800,10067,,,curated_v1
2021,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,SC,ANY,0,,AIQ,20473,29161,,,curated_v1
2021,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,ST,ANY,0,,AIQ,35267,55545,,,curated_v1
2021,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,UR,ANY,0,,AIQ,6853,8192,,,curated_v1
2021,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,EWS,ANY,0,,AIQ,6203,9176,,,curated_v1
2021,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,OBC,ANY,0,,AIQ,8590,11879,,,curated_v1
2021,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,SC,ANY,0,,AIQ,21482,34410,,,curated_v1
2021,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,ST,ANY,0,,AIQ,53864,65543,,,curated_v1
2022,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,UR,ANY,0,,AIQ,4675,7376,,,curated_v1
2022,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,EWS,ANY,0,,AIQ,5893,8261,,,curated_v1
2022,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,OBC,ANY,0,,AIQ,8209,10695,,,curated_v1
2022,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,SC,ANY,0,,AIQ,24343,30980,,,curated_v1
2022,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,ST,ANY,0,,AIQ,49361,59010,,,curated_v1
2022,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,UR,ANY,0,,AIQ,6134,8704,,,curated_v1
2022,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,EWS,ANY,0,,AIQ,7657,9748,,,curated_v1
2022,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,OBC,ANY,0,,AIQ,8059,12620,,,curated_v1
2022,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,SC,ANY,0,,AIQ,25725,36556,,,curated_v1
2022,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,ST,ANY,0,,AIQ,43502,69632,,,curated_v1
2023,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,UR,ANY,0,,AIQ,4713,6526,,,curated_v1
2023,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,EWS,ANY,0,,AIQ,5131,7310,,,curated_v1
2023,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,OBC,ANY,0,,AIQ,7929,9464,,,curated_v1
2023,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,SC,ANY,0,,AIQ,16672,27413,,,curated_v1
2023,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,ST,ANY,0,,AIQ,36165,52215,,,curated_v1
2023,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,UR,ANY,0,,AIQ,5474,7701,,,curated_v1
2023,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,EWS,ANY,0,,AIQ,7225,8626,,,curated_v1
2023,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,OBC,ANY,0,,AIQ,9088,11167,,,curated_v1
2023,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,SC,ANY,0,,AIQ,20211,32347,,,curated_v1
2023,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,ST,ANY,0,,AIQ,47530,61614,,,curated_v1
2024,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,UR,ANY,0,,AIQ,4661,6333,,,curated_v1
2024,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,EWS,ANY,0,,AIQ,5989,7093,,,curated_v1
2024,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,OBC,ANY,0,,AIQ,6333,9183,,,curated_v1
2024,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,SC,ANY,0,,AIQ,18607,26600,,,curated_v1
2024,1,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,ST,ANY,0,,AIQ,32804,50667,,,curated_v1
2024,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,UR,ANY,0,,AIQ,4712,7473,,,curated_v1
2024,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,EWS,ANY,0,,AIQ,6796,8370,,,curated_v1
2024,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,OBC,ANY,0,,AIQ,7733,10836,,,curated_v1
2024,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,SC,ANY,0,,AIQ,24033,31388,,,curated_v1
2024,2,AIQ,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,ST,ANY,0,,AIQ,45463,59787,,,curated_v1
2021,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,UR,ANY,0,KA,SQ,10380,16439,,,curated_v1
2021,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,EWS,ANY,0,KA,SQ,13645,18412,,,curated_v1
2021,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,OBC,ANY,0,KA,SQ,14711,23837,,,curated_v1
2021,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,SC,ANY,0,KA,SQ,54636,69047,,,curated_v1
2021,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,ST,ANY,0,KA,SQ,85722,131518,,,curated_v1
2021,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,UR,ANY,0,KA,SQ,12686,19398,,,curated_v1
2021,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,EWS,ANY,0,KA,SQ,17759,21726,,,curated_v1
2021,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,OBC,ANY,0,KA,SQ,19187,28128,,,curated_v1
2021,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,SC,ANY,0,KA,SQ,51890,81475,,,curated_v1
2021,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,ST,ANY,0,KA,SQ,128053,155191,,,curated_v1
2022,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,UR,ANY,0,KA,SQ,8879,14781,,,curated_v1
2022,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,EWS,ANY,0,KA,SQ,13485,16555,,,curated_v1
2022,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,OBC,ANY,0,KA,SQ,13635,21433,,,curated_v1
2022,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,SC,ANY,0,KA,SQ,39266,62082,,,curated_v1
2022,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,ST,ANY,0,KA,SQ,78361,118252,,,curated_v1
2022,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,UR,ANY,0,KA,SQ,11226,17442,,,curated_v1
2022,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,EWS,ANY,0,KA,SQ,14949,19535,,,curated_v1
2022,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,OBC,ANY,0,KA,SQ,15337,25291,,,curated_v1
2022,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,SC,ANY,0,KA,SQ,44226,73257,,,curated_v1
2022,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,ST,ANY,0,KA,SQ,111280,139537,,,curated_v1
2023,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,UR,ANY,0,KA,SQ,11201,16985,,,curated_v1
2023,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,EWS,ANY,0,KA,SQ,12954,19024,,,curated_v1
2023,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,OBC,ANY,0,KA,SQ,15850,24629,,,curated_v1
2023,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,SC,ANY,0,KA,SQ,43739,71341,,,curated_v1
2023,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,ST,ANY,0,KA,SQ,106729,135887,,,curated_v1
2023,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,UR,ANY,0,KA,SQ,14661,20043,,,curated_v1
2023,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,EWS,ANY,0,KA,SQ,17653,22448,,,curated_v1
2023,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,OBC,ANY,0,KA,SQ,20897,29062,,,curated_v1
2023,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,SC,ANY,0,KA,SQ,66882,84182,,,curated_v1
2023,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,ST,ANY,0,KA,SQ,116782,160347,,,curated_v1
2024,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,UR,ANY,0,KA,SQ,9673,15421,,,curated_v1
2024,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,EWS,ANY,0,KA,SQ,12538,17272,,,curated_v1
2024,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,OBC,ANY,0,KA,SQ,18701,22361,,,curated_v1
2024,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,SC,ANY,0,KA,SQ,39564,64770,,,curated_v1
2024,1,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,ST,ANY,0,KA,SQ,98179,123371,,,curated_v1
2024,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,UR,ANY,0,KA,SQ,14862,18197,,,curated_v1
2024,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,EWS,ANY,0,KA,SQ,14885,20381,,,curated_v1
2024,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,OBC,ANY,0,KA,SQ,18853,26386,,,curated_v1
2024,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,SC,ANY,0,KA,SQ,64276,76428,,,curated_v1
2024,2,STATE,Karnataka Institute of Medical Sciences Hubli,KA,MBBS,ST,ANY,0,KA,SQ,89560,145578,,,curated_v1
2021,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,UR,ANY,0,,AIQ,9990,12074,,,curated_v1
2021,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,EWS,ANY,0,,AIQ,8362,13523,,,curated_v1
2021,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,OBC,ANY,0,,AIQ,10858,17508,,,curated_v1
2021,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,SC,ANY,0,,AIQ,38139,50713,,,curated_v1
2021,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,ST,ANY,0,,AIQ,59543,96596,,,curated_v1
2021,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,UR,ANY,0,,AIQ,9528,14248,,,curated_v1
2021,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,EWS,ANY,0,,AIQ,12099,15957,,,curated_v1
2021,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,OBC,ANY,0,,AIQ,15227,20659,,,curated_v1
2021,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,SC,ANY,0,,AIQ,40769,59841,,,curated_v1
2021,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,ST,ANY,0,,AIQ,96733,113984,,,curated_v1
2022,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,UR,ANY,0,,AIQ,8723,11907,,,curated_v1
2022,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,EWS,ANY,0,,AIQ,9514,13336,,,curated_v1
2022,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,OBC,ANY,0,,AIQ,12972,17265,,,curated_v1
2022,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,SC,ANY,0,,AIQ,31246,50011,,,curated_v1
2022,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,ST,ANY,0,,AIQ,73868,95259,,,curated_v1
2022,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,UR,ANY,0,,AIQ,11425,14050,,,curated_v1
2022,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,EWS,ANY,0,,AIQ,12002,15736,,,curated_v1
2022,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,OBC,ANY,0,,AIQ,16140,20373,,,curated_v1
2022,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,SC,ANY,0,,AIQ,46042,59013,,,curated_v1
2022,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,ST,ANY,0,,AIQ,73486,112406,,,curated_v1
2023,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,UR,ANY,0,,AIQ,8926,12521,,,curated_v1
2023,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,EWS,ANY,0,,AIQ,9215,14024,,,curated_v1
2023,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,OBC,ANY,0,,AIQ,12432,18156,,,curated_v1
2023,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,SC,ANY,0,,AIQ,37517,52592,,,curated_v1
2023,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,ST,ANY,0,,AIQ,70522,100175,,,curated_v1
2023,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,UR,ANY,0,,AIQ,9216,14775,,,curated_v1
2023,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,EWS,ANY,0,,AIQ,11695,16549,,,curated_v1
2023,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,OBC,ANY,0,,AIQ,16417,21425,,,curated_v1
2023,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,SC,ANY,0,,AIQ,43041,62058,,,curated_v1
2023,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,ST,ANY,0,,AIQ,75434,118207,,,curated_v1
2024,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,UR,ANY,0,,AIQ,10050,12098,,,curated_v1
2024,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,EWS,ANY,0,,AIQ,8357,13550,,,curated_v1
2024,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,OBC,ANY,0,,AIQ,14173,17543,,,curated_v1
2024,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,SC,ANY,0,,AIQ,31673,50815,,,curated_v1
2024,1,AIQ,Kasturba Medical College Manipal,KA,MBBS,ST,ANY,0,,AIQ,60411,96791,,,curated_v1
2024,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,UR,ANY,0,,AIQ,11202,14276,,,curated_v1
2024,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,EWS,ANY,0,,AIQ,12839,15990,,,curated_v1
2024,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,OBC,ANY,0,,AIQ,15299,20701,,,curated_v1
2024,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,SC,ANY,0,,AIQ,44768,59962,,,curated_v1
2024,2,AIQ,Kasturba Medical College Manipal,KA,MBBS,ST,ANY,0,,AIQ,84563,114214,,,curated_v1
2021,1,AIQ,JSS Medical College Mysore,KA,MBBS,UR,ANY,0,,AIQ,14268,18117,,,curated_v1
2021,1,AIQ,JSS Medical College Mysore,KA,MBBS,EWS,ANY,0,,AIQ,16578,20291,,,curated_v1
2021,1,AIQ,JSS Medical College Mysore,KA,MBBS,OBC,ANY,0,,AIQ,20497,26270,,,curated_v1
2021,1,AIQ,JSS Medical College Mysore,KA,MBBS,SC,ANY,0,,AIQ,64078,76094,,,curated_v1
2021,1,AIQ,JSS Medical College Mysore,KA,MBBS,ST,ANY,0,,AIQ,108720,144941,,,curated_v1
2021,2,AIQ,JSS Medical College Mysore,KA,MBBS,UR,ANY,0,,AIQ,14706,21378,,,curated_v1
2021,2,AIQ,JSS Medical College Mysore,KA,MBBS,EWS,ANY,0,,AIQ,17825,23944,,,curated_v1
2021,2,AIQ,JSS Medical College Mysore,KA,MBBS,OBC,ANY,0,,AIQ,20248,30999,,,curated_v1
2021,2,AIQ,JSS Medical College Mysore,KA,MBBS,SC,ANY,0,,AIQ,68616,89791,,,curated_v1
2021,2,AIQ,JSS Medical College Mysore,KA,MBBS,ST,ANY,0,,AIQ,112206,171031,,,curated_v1
2022,1,AIQ,JSS Medical College Mysore,KA,MBBS,UR,ANY,0,,AIQ,10927,17427,,,curated_v1
2022,1,AIQ,JSS Medical College Mysore,KA,MBBS,EWS,ANY,0,,AIQ,15835,19518,,,curated_v1
2022,1,AIQ,JSS Medical College Mysore,KA,MBBS,OBC,ANY,0,,AIQ,17483,25269,,,curated_v1
2022,1,AIQ,JSS Medical College Mysore,KA,MBBS,SC,ANY,0,,AIQ,57870,73193,,,curated_v1
2022,1,AIQ,JSS Medical College Mysore,KA,MBBS,ST,ANY,0,,AIQ,103659,139416,,,curated_v1
2022,2,AIQ,JSS Medical College Mysore,KA,MBBS,UR,ANY,0,,AIQ,16487,20563,,,curated_v1
2022,2,AIQ,JSS Medical College Mysore,KA,MBBS,EWS,ANY,0,,AIQ,18684,23031,,,curated_v1
2022,2,AIQ,JSS Medical College Mysore,KA,MBBS,OBC,ANY,0,,AIQ,25154,29817,,,curated_v1
2022,2,AIQ,JSS Medical College Mysore,KA,MBBS,SC,ANY,0,,AIQ,69492,86368,,,curated_v1
2022,2,AIQ,JSS Medical College Mysore,KA,MBBS,ST,ANY,0,,AIQ,123941,164511,,,curated_v1
2023,1,AIQ,JSS Medical College Mysore,KA,MBBS,UR,ANY,0,,AIQ,13841,18197,,,curated_v1
2023,1,AIQ,JSS Medical College Mysore,KA,MBBS,EWS,ANY,0,,AIQ,12362,20381,,,curated_v1
2023,1,AIQ,JSS Medical College Mysore,KA,MBBS,OBC,ANY,0,,AIQ,21960,26386,,,curated_v1
2023,1,AIQ,JSS Medical College Mysore,KA,MBBS,SC,ANY,0,,AIQ,61706,76429,,,curated_v1
2023,1,AIQ,JSS Medical College Mysore,KA,MBBS,ST,ANY,0,,AIQ,97081,145579,,,curated_v1
2023,2,AIQ,JSS Medical College Mysore,KA,MBBS,UR,ANY,0,,AIQ,13852,21473,,,curated_v1
2023,2,AIQ,JSS Medical College Mysore,KA,MBBS,EWS,ANY,0,,AIQ,18654,24049,,,curated_v1
2023,2,AIQ,JSS Medical College Mysore,KA,MBBS,OBC,ANY,0,,AIQ,21086,31135,,,curated_v1
2023,2,AIQ,JSS Medical College Mysore,KA,MBBS,SC,ANY,0,,AIQ,61773,90186,,,curated_v1
2023,2,AIQ,JSS Medical College Mysore,KA,MBBS,ST,ANY,0,,AIQ,103332,171784,,,curated_v1
2024,1,AIQ,JSS Medical College Mysore,KA,MBBS,UR,ANY,0,,AIQ,15723,19235,,,curated_v1
2024,1,AIQ,JSS Medical College Mysore,KA,MBBS,EWS,ANY,0,,AIQ,15975,21543,,,curated_v1
2024,1,AIQ,JSS Medical College Mysore,KA,MBBS,OBC,ANY,0,,AIQ,19529,27891,,,curated_v1
2024,1,AIQ,JSS Medical College Mysore,KA,MBBS,SC,ANY,0,,AIQ,51338,80789,,,curated_v1
2024,1,AIQ,JSS Medical College Mysore,KA,MBBS,ST,ANY,0,,AIQ,116689,153884,,,curated_v1
2024,2,AIQ,JSS Medical College Mysore,KA,MBBS,UR,ANY,0,,AIQ,13792,22697,,,curated_v1
2024,2,AIQ,JSS Medical College Mysore,KA,MBBS,EWS,ANY,0,,AIQ,19994,25421,,,curated_v1
2024,2,AIQ,JSS Medical College Mysore,KA,MBBS,OBC,ANY,0,,AIQ,21517,32912,,,curated_v1
2024,2,AIQ,JSS Medical College Mysore,KA,MBBS,SC,ANY,0,,AIQ,67204,95331,,,curated_v1
2024,2,AIQ,JSS Medical College Mysore,KA,MBBS,ST,ANY,0,,AIQ,124425,181583,,,curated_v1
2021,1,AIQ,Grant Medical College Mumbai,MH,MBBS,UR,ANY,0,,AIQ,1348,2170,,,curated_v1
2021,1,AIQ,Grant Medical College Mumbai,MH,MBBS,EWS,ANY,0,,AIQ,1490,2431,,,curated_v1
2021,1,AIQ,Grant Medical College Mumbai,MH,MBBS,OBC,ANY,0,,AIQ,2012,3147,,,curated_v1
2021,1,AIQ,Grant Medical College Mumbai,MH,MBBS,SC,ANY,0,,AIQ,6877,9116,,,curated_v1
2021,1,AIQ,Grant Medical College Mumbai,MH,MBBS,ST,ANY,0,,AIQ,13344,17364,,,curated_v1
2021,2,AIQ,Grant Medical College Mumbai,MH,MBBS,UR,ANY,0,,AIQ,1710,2561,,,curated_v1
2021,2,AIQ,Grant Medical College Mumbai,MH,MBBS,EWS,ANY,0,,AIQ,2195,2868,,,curated_v1
2021,2,AIQ,Grant Medical College Mumbai,MH,MBBS,OBC,ANY,0,,AIQ,2678,3713,,,curated_v1
2021,2,AIQ,Grant Medical College Mumbai,MH,MBBS,SC,ANY,0,,AIQ,7642,10757,,,curated_v1
2021,2,AIQ,Grant Medical College Mumbai,MH,MBBS,ST,ANY,0,,AIQ,13692,20489,,,curated_v1
2022,1,AIQ,Grant Medical College Mumbai,MH,MBBS,UR,ANY,0,,AIQ,1821,2309,,,curated_v1
2022,1,AIQ,Grant Medical College Mumbai,MH,MBBS,EWS,ANY,0,,AIQ,1625,2586,,,curated_v1
2022,1,AIQ,Grant Medical College Mumbai,MH,MBBS,OBC,ANY,0,,AIQ,2369,3349,,,curated_v1
2022,1,AIQ,Grant Medical College Mumbai,MH,MBBS,SC,ANY,0,,AIQ,6506,9700,,,curated_v1
2022,1,AIQ,Grant Medical College Mumbai,MH,MBBS,ST,ANY,0,,AIQ,14221,18478,,,curated_v1
2022,2,AIQ,Grant Medical College Mumbai,MH,MBBS,UR,ANY,0,,AIQ,1966,2725,,,curated_v1
